anime_id,name,genre,type,episodes,rating,members
12143,Swing Out Sisters,Hentai,OVA,1,7.26,5950
30614,Ane Yome Quartet,Hentai,OVA,2,7.25,3921
30243,Gakuen de Jikan yo Tomare,Hentai,OVA,4,7.25,5163
18691,Joshikousei no Koshitsuki,Hentai,OVA,6,7.25,4748
8291,Ojousama wa H ga Osuki: The Animation,Hentai,OVA,2,7.25,5036
30891,Oni Chichi: Refresh♥,Hentai,OVA,Unknown,7.25,4433
30702,Victorian Maid Maria no Houshi,Hentai,OVA,1,7.25,2453
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,Hentai,OVA,4,7.24,3965
10419,Menkui!,Hentai,OVA,2,7.24,4954
3939,Kafun Shoujo Chuuihou! The Animation,Hentai,OVA,4,7.23,6991
29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,OVA,2,7.22,2962
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Hentai,OVA,1,7.22,2935
2135,"Sora no Iro, Mizu no Iro",Hentai,OVA,2,7.22,9633
7053,Fault!!,Hentai,OVA,3,7.21,11055
19051,Imouto Paradise! 2,Hentai,OVA,2,7.21,5600
32423,Pretty x Cation The Animation,Hentai,OVA,2,7.2,2636
13057,Peace Hame!,Hentai,OVA,6,7.18,4430
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7.17,7709
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,OVA,2,7.16,5018
16472,Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,7.16,4210
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.15,5091
29808,Namaiki: Kissuisou e Youkoso! The Animation,Hentai,OVA,1,7.15,3475
32872,Energy Kyouka!!,Hentai,OVA,Unknown,7.13,2891
18525,Rin x Sen + Ran -&gt; Sem: Cross Mix,Hentai,OVA,2,7.13,3518
15841,Tsun Tsun Maid wa Ero Ero Desu,Hentai,OVA,2,7.13,5384
33231,Fella Hame Lips,Hentai,OVA,Unknown,7.1,1663
6465,Kangoku Senkan,Hentai,OVA,4,7.12,4719
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,Hentai,OVA,1,7.12,2561
17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,Hentai,OVA,2,7.12,4007
9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,Hentai,OVA,2,7.11,6096
5315,Ero Manga Mitai na Koi Shiyo: Let&#039;s Fall in Love The Ero-manga,Hentai,OVA,2,7.11,3493
31788,Ero Manga! H mo Manga mo Step-up♪,Hentai,OVA,Unknown,7.11,2967
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,Hentai,OVA,2,7.1,3727
21925,Chichiiro Toiki,Hentai,OVA,2,7.1,4124
23479,Itadaki! Seieki♥ Special,Hentai,Special,1,7.1,2815
5194,Aneimo,Hentai,OVA,2,7.09,7244
10694,Bloods: Inraku no Ketsuzoku 2,Hentai,OVA,2,7.09,7086
3771,"Nee, Chanto Shiyou Yo!",Hentai,OVA,5,7.09,6171
2446,Nikuyome: Takayanagi Ke no Hitobito,Hentai,OVA,4,7.09,3316
4358,Aniyome wa Ijippari,Hentai,OVA,2,7.08,7882
16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,Hentai,OVA,2,7.08,3659
29807,Honoo no Haramase Paidol My★Star Gakuen Z The Animation,Hentai,OVA,1,7.08,2254
11321,Nee Summer!,Hentai,OVA,2,7.08,7929
20849,Oni Chichi 2: Revenge,Hentai,OVA,2,7.08,6423
32518,Shoujo kara Shoujo e...,Hentai,OVA,Unknown,7.08,1964
6194,Stretta The Animation,Hentai,OVA,2,7.08,5625
8039,Oppai no Ouja 48,Hentai,OVA,2,7.07,3815
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,Hentai,OVA,Unknown,7.06,2045
13595,"Suki de Suki de, Suki de The Animation",Hentai,OVA,2,7.06,5108
19859,Yokujou Bazooka The Animation,Hentai,OVA,1,7.06,2361
29809,3Ping Lovers!☆Ippu Nisai no Sekai e Youkoso♪ The Animation,Hentai,OVA,1,7.05,3541
13219,Himesama Gentei!,Hentai,OVA,2,7.05,4132
12959,Ojousama Yomeiri Kousou!,Hentai,OVA,2,7.05,3853
31810,Amakano,Hentai,OVA,Unknown,7.04,2695
21001,Dekakute Ecchi na Ore no Ane,Hentai,OVA,1,7.04,3843
17745,Kakushi Dere,Hentai,OVA,3,7.04,3528
2433,Lingeries,Hentai,OVA,3,7.02,4344
3970,Sentakuya Shin-chan,Hentai,OVA,2,7.02,5039
30898,Tsunpri,Hentai,OVA,1,7.02,2362
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,OVA,4,7,7484
21363,Tokubetsu Jugyou 3 SLG The Animation,Hentai,OVA,2,7,2601
5464,Cafe Junkie,Hentai,OVA,2,6.99,7889
2136,Front Innocent: Mou Hitotsu no Lady Innocent,Hentai,OVA,1,6.99,7713
16642,Ane Koi: Suki Kirai Daisuki.,Hentai,OVA,2,6.98,4115
4600,Aneki... My Sweet Elder Sister The Animation,Hentai,OVA,4,6.98,6101
12997,Please ♥♥♥♥ Me!,Hentai,OVA,2,6.98,8152
2873,Bible Black Only Version,Hentai,OVA,2,6.97,10176
7178,Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,Hentai,OVA,2,6.97,3550
2866,Ane☆Haramix,Hentai,OVA,4,6.96,7712
1401,Bible Black: New Testament,Hentai,OVA,6,6.95,14097
2396,Milk Junkie: Shimai-hen,Hentai,OVA,4,6.95,5508
3941,Rensa Byoutou,Hentai,OVA,2,6.95,2550
21069,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,Hentai,OVA,1,6.94,3054
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,OVA,1,6.94,3000
9308,Oni Chichi 2,Hentai,OVA,2,6.94,11092
28309,Oni Chichi 2: Harvest,Hentai,OVA,1,6.94,4310
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,Hentai,OVA,2,6.94,2898
33962,Shoujo-tachi no Sadism The Animation,Hentai,OVA,Unknown,6.94,1247
24377,Spocon!,Hentai,OVA,2,6.93,2846
5172,Love Selection The Animation,Hentai,OVA,2,6.92,3780
25923,Oppai Gakuen Marching Band-bu!,Hentai,OVA,1,6.92,2364
11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,Hentai,OVA,2,6.92,4072
33981,Pretty x Cation 2 The Animation,Hentai,OVA,Unknown,6.91,939
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,OVA,2,6.92,4192
13785,Uhou Renka,Hentai,OVA,2,6.92,4873
11065,Shoukoujo The Animation,Hentai,OVA,2,6.9,4313
6892,Yokorenbo: Immoral Mother,Hentai,OVA,2,6.9,3890
31117,Ano Ko to Ii Koto,Hentai,OVA,2,6.89,2714
32895,Chijoku no Seifuku,Hentai,OVA,Unknown,6.89,1927
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,Hentai,OVA,1,6.89,1930
14539,Love 2 Quad,Hentai,OVA,2,6.89,4931
6690,Anata dake Konbanwa,Hentai,OVA,5,6.88,3338
368,Bible Black,Hentai,OVA,6,6.88,31309
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,Hentai,OVA,1,6.87,920
8293,Gakuen Saimin Reido,Hentai,OVA,3,6.87,4850
32405,Marshmallow★Imouto★Succubus★,Hentai,OVA,Unknown,6.87,2211
33505,Tsumamigui 3 The Animation,Hentai,OVA,Unknown,6.87,1400
31189,Watashi ga Toriko ni Natte Yaru,Hentai,OVA,2,6.87,2330
10695,Yume Kui: Tsurumiku Shiki Game Seisaku,Hentai,OVA,2,6.87,4758
1408,Kao no nai Tsuki,Hentai,OVA,5,6.86,7095
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,Hentai,OVA,3,6.86,3017
3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,OVA,2,6.86,2393
5644,"Sora no Iro, Mizu no Iro Ero Specials",Hentai,OVA,2,6.86,1771
3636,Warau Kangofu The Animation,Hentai,OVA,2,6.86,3040
3478,Mrs. Junkie,Hentai,OVA,2,6.85,3817
23665,Renai Fuyou Gakuha The Animation,Hentai,OVA,1,6.85,2057
2438,Hitozuma♪Kasumi-san,Hentai,OVA,2,6.84,3782
28311,Koi Maguwai,Hentai,OVA,1,6.83,2633
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Hentai,OVA,2,6.84,6495
6692,Mama Puri!?,Hentai,OVA,2,6.84,2938
23247,Oshaburi Announcer,Hentai,OVA,1,6.84,1808
8918,Princess Lover! OVA,Hentai,OVA,2,6.84,17437
3679,Renketsu Houshiki,Hentai,OVA,3,6.84,5207
32239,Shinsei Futanari Idol: Dekatamakei!,Hentai,OVA,2,6.84,1804
23047,Tennen Koi-iro Alcohol,Hentai,OVA,2,6.84,2571
1896,Akiba Kei Kanojo,Hentai,OVA,3,6.83,9395
10668,Imouto Paradise!,Hentai,OVA,2,6.83,7713
34246,Kimi no Mana wa Rina Witch,Hentai,OVA,Unknown,6.83,607
32833,Nudist Beach ni Shuugakuryokou de!! The Animation,Hentai,OVA,Unknown,6.83,2178
21751,Okusama wa Moto Yariman,Hentai,OVA,2,6.83,3390
21597,Yabai! Fukushuu Yami Site,Hentai,OVA,2,6.83,3010
27363,Yakata: Kannou Kitan,Hentai,OVA,2,6.83,2465
12957,First Love,Hentai,OVA,3,6.82,3466
23033,Furueru Kuchibiru,Hentai,OVA,1,6.82,3285
33769,Imouto to Sono Yuujin ga Ero Sugite Ore no Kokan ga Yabai,Hentai,OVA,Unknown,6.82,1307
10457,JK to Inkou Kyoushi 4,Hentai,OVA,2,6.82,3914
11747,Kiriya Hakushaku Ke no Roku Shimai,Hentai,OVA,2,6.82,2729
24021,Sei Shoujo The Animation,Hentai,OVA,1,6.81,2159
2352,Daiakuji: The Xena Buster,Hentai,OVA,6,6.81,4458
21349,Kichiku: Haha Shimai Choukyou Nikki,Hentai,OVA,3,6.8,2143
11807,School,Hentai,OVA,2,6.81,2579
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,OVA,1,6.81,2068
17251,Wanna. SpartanSex Spermax!!!,Hentai,OVA,2,6.82,3367
2411,Ane to Boin,Hentai,OVA,2,6.8,6564
7730,Issho ni H Shiyo,Hentai,OVA,6,6.8,4926
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,OVA,1,6.8,2324
4590,Soukan Yuugi,Hentai,OVA,2,6.8,4491
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,OVA,2,6.8,4538
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,Hentai,OVA,2,6.79,3536
5651,Helter Skelter: Hakudaku no Mura,Hentai,OVA,4,6.79,3898
33768,Oide yo! Shiritsu Yarimakuri Gakuen,Hentai,OVA,Unknown,6.79,1059
2505,Ringetsu The Animation,Hentai,OVA,3,6.79,3512
830,Sexfriend,Hentai,OVA,2,6.79,9174
11745,Aku no Onna Kanbu,Hentai,OVA,2,6.78,4229
2353,Daiakuji: The Xena Buster Specials,Hentai,Special,2,6.78,2220
9970,Floating Material,Hentai,OVA,2,6.77,4567
14995,JK to Ero Giin Sensei,Hentai,OVA,2,6.77,2659
6531,Kimihagu,Hentai,OVA,2,6.77,2756
30242,Kuro no Kyoushitsu,Hentai,OVA,Unknown,6.77,2530
22543,Kyonyuu Kazoku Saimin,Hentai,OVA,1,6.77,2521
22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,OVA,1,6.77,1990
6122,Jinkou Shoujo: Henshin Sex Android,Hentai,OVA,2,6.76,3287
9328,Shoujo Senki Soul Eater,Hentai,OVA,1,6.76,6706
11467,TSF Monogatari,Hentai,OVA,2,6.76,6162
19569,Junjou Shoujo Et Cetera,Hentai,OVA,2,6.75,2640
33979,Kowaremono: Risa Plus The Animation,Hentai,OVA,1,6.75,1345
5743,Saimin Ryoujoku Gakuen,Hentai,OVA,3,6.75,3023
3537,Cleavage,Hentai,OVA,2,6.74,6250
29573,Fukubiki! Triangle: Futaba wa Atafuta ♥,Hentai,OVA,1,6.74,2720
24987,Furueru Kuchibiru Episode 0,Hentai,OVA,1,6.74,1953
5214,Gakuen Shimai,Hentai,OVA,2,6.74,2864
17491,Garden,Hentai,OVA,2,6.73,4334
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,6.75,2568
12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,6.74,5400
15409,Oyakodon: Oppai Tokumori Bonyuu Tsuyudaku de,Hentai,OVA,1,6.73,2634
3707,Soukou Kijo Iris,Hentai,OVA,4,6.74,2958
6686,Chinetsu Karte: The Devilish Cherry,Hentai,OVA,2,6.73,2586
2531,Gibomai,Hentai,OVA,2,6.73,3419
2539,Itazura The Animation,Hentai,OVA,2,6.73,4577
3940,Oshiete Re: Maid,Hentai,OVA,2,6.73,3126
2413,Boin,Hentai,OVA,2,6.72,6383
9442,Bust to Bust: Chichi wa Chichi ni,Hentai,OVA,3,6.72,3954
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,OVA,2,6.72,3054
7276,Natsumushi The Animation,Hentai,OVA,2,6.72,3044
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,Hentai,OVA,1,6.72,2089
7456,Discipline Zero,Hentai,OVA,2,6.71,5082
27603,Jutaijima,Hentai,OVA,2,6.71,2345
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,OVA,2,6.71,2247
5347,Bible Black: Imari Ryoujoku Genba,Hentai,Special,1,6.7,7393
5424,Oppai Life,Hentai,OVA,2,6.7,4247
3058,Darling,Hentai,OVA,3,6.69,3600
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,OVA,2,6.69,4437
13937,Saishuu Chikan Densha Next,Hentai,OVA,2,6.69,2254
4607,Tsuma to Mama to Boin,Hentai,OVA,2,6.69,3437
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,Hentai,OVA,2,6.68,2444
16644,Soushi Souai: Junai Mellow yori,Hentai,OVA,1,6.67,2060
4698,Jokei Kazoku: Inbou,Hentai,OVA,2,6.67,2735
19103,Mesu Saga: Persona,Hentai,OVA,1,6.66,2005
3888,Toumei Ningen (OVA),Hentai,OVA,2,6.67,4631
14993,Gogo no Kouchou: Junai Mellow yori,Hentai,OVA,1,6.66,2717
2960,Kininaru Roommate,Hentai,OVA,2,6.66,3237
2377,Kisaku,Hentai,OVA,6,6.66,1563
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,OVA,2,6.64,5247
24967,Ane Kyun!: Joshi ga Ie ni Kita!,Hentai,OVA,1,6.64,2696
1783,Imouto Jiru,Hentai,OVA,2,6.64,5952
7708,Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai,Hentai,OVA,4,6.64,4348
8651,Newmanoid Cam: Cam Castin,Hentai,OVA,1,6.64,2307
29705,Shoujo Kyouiku,Hentai,OVA,2,6.64,2680
20589,Bikyaku Seido Kaichou Ai,Hentai,OVA,1,6.63,2051
10420,Gakuen 3,Hentai,OVA,2,6.63,2188
33291,Pinkerton,Hentai,OVA,Unknown,6.63,1648
8987,Princess Knight☆Catue,Hentai,OVA,3,6.63,3006
10546,Rinkan Club,Hentai,OVA,4,6.63,3107
3171,Ryoujoku Hitozuma Onsen,Hentai,OVA,2,6.63,2099
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387
20995,Himekishi Olivia,Hentai,OVA,2,6.61,2350
23719,Rennyuu Tales The Animation,Hentai,OVA,1,6.62,1859
7969,Rin x Sen: Hakudaku Onna Kyoushi to Yaroudomo,Hentai,OVA,2,6.62,3907
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,Hentai,OVA,1,6.62,2563
11997,Tsundere Inran Shoujo Sukumi,Hentai,OVA,2,6.62,4042
9968,Wana: Hakudaku Mamire no Houkago,Hentai,OVA,2,6.62,2887
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,Hentai,OVA,1,6.6,2791
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,Hentai,OVA,2,6.61,2886
1360,Makai Tenshi Djibril,Hentai,OVA,4,6.61,5641
33514,Nama Lo Re: Furachimono The Animation,Hentai,OVA,1,6.61,1325
21393,Shiiba-san no Ura no Kao. with Imouto Lip,Hentai,OVA,1,6.61,1786
13223,Bible Black: New Testament Recap,Hentai,OVA,1,6.6,2777
9310,Ryoujoku Famiresu Choukyou Menu,Hentai,OVA,2,6.6,3463
2275,Saishuu Chikan Densha,Hentai,OVA,3,6.6,2445
2276,Shin Saishuu Chikan Densha,Hentai,OVA,3,6.6,2163
14129,Starless: 21st Century Nymphomaniacs,Hentai,OVA,4,6.6,3603
2134,Famiresu Senshi Purin,Hentai,OVA,3,6.59,2528
2394,Ma ga Ochiru Yoru,Hentai,OVA,3,6.59,2684
8294,Shinshou Genmukan,Hentai,OVA,4,6.59,2261
2140,Aniyome,Hentai,OVA,2,6.58,2865
9309,Kansen 3: Shuto Houkai,Hentai,OVA,2,6.58,2654
12961,Kansen 5: The Daybreak,Hentai,OVA,4,6.58,2928
32864,JK to Ero Konbini Tenchou,Hentai,OVA,Unknown,6.57,2194
6986,Kansen: Inyoku no Rensa,Hentai,OVA,2,6.57,3816
10256,Shion Special,Hentai,Special,1,6.58,860
2870,Yagami Yuu,Hentai,OVA,1,6.57,3770
25877,Demonion: Gaiden,Hentai,OVA,2,6.56,2345
6337,Hitoriga The Animation,Hentai,OVA,4,6.56,2878
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,OVA,2,6.56,1615
2896,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847
7581,Otome Chibaku Yuugi,Hentai,OVA,2,6.56,2552
9721,Aisai Nikki,Hentai,OVA,1,6.55,4978
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402
7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,6.55,2754
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710
11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,6.54,3122
1403,Tsumamigui,Hentai,OVA,2,6.55,2651
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,6.55,2551
1387,Yakin Byoutou,Hentai,OVA,10,6.55,6061
31401,Creamy Pie,Hentai,OVA,2,6.54,2481
3995,Tokubetsu Byoutou,Hentai,OVA,2,6.54,2572
30128,Allargando The Animation,Hentai,OVA,1,6.53,2115
24453,Fetikano!,Hentai,OVA,1,6.53,2024
2188,Maid in Heaven SuperS,Hentai,OVA,2,6.53,3853
33993,300 En no Otsukiai,Hentai,OVA,Unknown,6.53,902
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874
33153,Houkago Initiation,Hentai,OVA,Unknown,6.52,1613
24849,Inyutsu no Yakata The Animation,Hentai,OVA,1,6.52,1821
21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,6.51,1885
5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,6.52,2209
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863
24317,Love Colon,Hentai,OVA,2,6.51,1970
10851,Euphoria,Hentai,OVA,6,6.5,12922
2590,Genmukan,Hentai,OVA,2,6.5,3813
9588,Kyouiku Shidou The Animation,Hentai,OVA,1,6.5,2438
4714,The Rapeman,Hentai,OVA,2,6.5,2722
13325,Crimson Girls: Chikan Shihai,Hentai,OVA,3,6.49,3292
2533,D+vine Luv,Hentai,OVA,4,6.49,2241
29915,Junai Maniac,Hentai,OVA,2,6.49,1737
32267,Kowaremono: Risa The Animation,Hentai,OVA,1,6.49,2103
2445,Maple Colors,Hentai,OVA,2,6.49,3258
9638,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1,6.49,5071
11465,Tsuma no Haha Sayuri,Hentai,OVA,2,6.49,2071
1389,Yakin Byoutou San,Hentai,OVA,3,6.49,2710
30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.48,1777
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,6.48,1819
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,6.48,2005
6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,2,6.48,1883
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,OVA,2,6.48,2327
5993,Samayou Midara na Lunatics,Hentai,OVA,2,6.48,1916
8655,Bijukubo,Hentai,OVA,2,6.47,2918
6891,Soukan Yuugi 2,Hentai,OVA,2,6.47,2570
9849,Akina to Onsen de H Shiyo!,Hentai,OVA,1,6.46,4372
7266,Binkan Athlete,Hentai,OVA,1,6.46,3537
14659,Hump Bang,Hentai,OVA,2,6.46,1775
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,6.46,2918
18455,M Ogui: Last Order,Hentai,OVA,1,6.46,2331
2861,Seifuku Shojo The Animation,Hentai,OVA,2,6.46,2552
31885,Majuu Jouka Shoujo Utea,Hentai,OVA,2,6.45,1542
8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300
2945,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,6.44,2486
33165,Mashou no Nie 3,Hentai,OVA,2,6.44,1430
18959,Waisetsu Missile The Animation,Hentai,OVA,1,6.44,2179
17543,D-Spray,Hentai,OVA,1,6.42,1800
5321,Futari no Aniyome,Hentai,OVA,2,6.43,1958
13217,Hishoka Drop The Animation,Hentai,OVA,1,6.43,1974
5209,Manin Densha,Hentai,OVA,3,6.43,2708
2194,Mejoku,Hentai,OVA,2,6.43,2830
33138,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,6.43,1529
10392,Pet Life,Hentai,OVA,1,6.43,2374
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,OVA,2,6.42,2930
2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,6.42,1566
1633,Shintaisou: Kari,Hentai,OVA,4,6.42,3942
11523,Shiofuki Mermaid,Hentai,OVA,1,6.42,1690
6402,Bakunyuu Maid Kari,Hentai,OVA,2,6.41,2588
1339,Cool Devices,Hentai,OVA,11,6.41,3966
24273,Iinari! Saimin Kanojo,Hentai,OVA,2,6.41,2867
6235,Immoral,Hentai,OVA,2,6.41,2189
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,OVA,2,6.41,2748
8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.41,2600
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381
2875,Chikan Monogatari,Hentai,OVA,2,6.4,2727
27879,Eromame,Hentai,OVA,2,6.4,1854
22901,Love es M The Animation,Hentai,OVA,1,6.4,1585
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,6.4,2673
34030,Bokura no Sex,Hentai,OVA,Unknown,6.39,532
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,Unknown,6.34,414
3062,Futago no Haha Seihonnou,Hentai,OVA,2,6.39,2372
5686,Himekishi Angelica,Hentai,OVA,2,6.39,2383
4304,Kodomo no Jikan,Hentai,OVA,7,6.39,6172
8292,Seitokaichou Hikaru,Hentai,OVA,1,6.39,2772
2507,Tsuma Tsuma,Hentai,OVA,2,6.39,2208
753,Chijoku Shinsatsushitsu,Hentai,OVA,2,6.38,2825
3324,Discode: Ijou Seiai,Hentai,OVA,3,6.38,4289
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai,OVA,2,6.38,2646
1781,Hi.Me.Go.To,Hentai,OVA,1,6.38,2459
15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,OVA,2,6.38,2946
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,OVA,1,6.39,2124
23477,Kakushi Dere Special,Hentai,Special,1,6.38,983
22119,PeroPero☆Teacher,Hentai,OVA,3,6.38,2478
3403,The Guts!,Hentai,OVA,2,6.38,2890
1388,Yakin Byoutou Ni,Hentai,OVA,5,6.38,2741
3385,Dorei Ichiba,Hentai,OVA,3,6.37,2049
25055,Furifure The Animation,Hentai,OVA,1,6.37,1832
24357,Mokkai Shiyo?,Hentai,OVA,1,6.37,1453
30269,Momoiro Milk,Hentai,OVA,2,6.37,1628
1113,One: Kagayaku Kisetsu e - True Stories,Hentai,OVA,3,6.37,1934
211,Pure Mail,Hentai,OVA,2,6.37,1911
18151,Saimin Jutsu Zero,Hentai,OVA,2,6.37,1974
9778,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,OVA,2,6.37,3025
5324,Yakin Byoutou Kranke,Hentai,OVA,3,6.37,2175
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,6.36,2181
12955,Cele Kano,Hentai,OVA,2,6.36,1947
7268,Diabolus: Kikoku,Hentai,OVA,2,6.36,3250
1510,Imouto de Ikou!,Hentai,OVA,2,6.36,2457
2868,Kazama Mana,Hentai,OVA,1,6.36,3252
27909,Otome Hime,Hentai,OVA,1,6.36,1526
19101,Shin Hitou Meguri,Hentai,OVA,2,6.36,2702
27881,Ana no Oku no Ii Tokoro,Hentai,OVA,2,6.35,2104
5213,Houkago 2: Saiyuri,Hentai,OVA,1,6.34,2150
2858,Ikusa Otome Valkyrie,Hentai,OVA,2,6.34,3755
14657,Netorare Zuma,Hentai,OVA,1,6.34,2239
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,OVA,3,6.34,2429
5212,Saimin Gakuen,Hentai,OVA,2,6.34,2863
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,OVA,2,6.34,1171
4363,Chikan Densha,Hentai,OVA,2,6.33,2227
2378,Kisaku Spirit,Hentai,OVA,3,6.33,1396
31740,Chicchana Onaka,Hentai,OVA,3,6.32,2298
3538,Dorei Kaigo,Hentai,OVA,3,6.32,1959
29703,Ikoku na Retro,Hentai,OVA,1,6.31,1439
27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,OVA,1,6.32,1316
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,OVA,1,6.32,1755
32238,"Watashi wa, Kairaku Izonshou",Hentai,OVA,Unknown,6.32,1569
10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,OVA,1,6.31,3516
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,OVA,2,6.3,3720
4490,Soap no Moko-chan,Hentai,OVA,1,6.3,717
3107,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,6.29,2785
2357,Kojin Taxi,Hentai,OVA,5,6.29,2808
23101,Kuraibito,Hentai,OVA,1,6.29,2187
3582,Mashou no Kao,Hentai,OVA,1,6.29,1391
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,OVA,4,6.29,2286
